failed_password_attempt_count,ip_attempt_count,log_type_encoded,predicted_label,true_label
0,49417,2,1,1
0,40373,2,1,1
0,39821,2,1,1
0,37942,2,1,1
0,30818,2,1,1
0,58555,2,1,1
0,32546,2,1,1
0,12788,2,1,1
2017,32,1,1,1
0,0,4,0,0
0,45482,2,1,1
0,32501,2,1,1
0,48383,2,1,1
0,65714,2,1,1
0,21661,2,1,1
0,31516,2,1,1
0,40174,2,1,1
0,47751,2,1,1
0,31541,2,1,1
0,60943,2,1,1
0,0,3,0,0
0,34301,2,1,1
0,30436,2,1,1
4343,36,1,1,1
0,25583,2,1,1
0,31129,2,1,1
0,65573,2,1,1
0,32185,2,1,1
0,44211,2,1,1
0,361,2,1,1
0,42022,2,1,1
0,57484,2,1,1
0,25395,2,1,1
0,27676,2,1,1
0,57379,2,1,1
0,39607,2,1,1
0,20131,2,1,1
0,46497,2,1,1
0,34716,2,1,1
0,29625,2,1,1
0,7,2,1,1
0,13169,2,1,1
0,5502,2,1,1
0,5413,2,1,1
0,54064,2,1,1
0,4266,2,1,1
0,4280,2,1,1
0,10965,2,1,1
1037,9,1,1,1
0,28670,2,1,1
0,37590,2,1,1
0,30858,2,1,1
0,0,4,0,0
0,51160,2,1,1
0,3354,2,1,1
0,7061,2,1,1
0,58330,2,1,1
0,42688,2,1,1
0,27012,2,1,1
1636,12,1,1,1
0,35305,2,1,1
0,41911,2,1,1
0,16324,2,1,1
0,2637,2,1,1
0,42569,2,1,1
0,55467,2,1,1
0,41404,2,1,1
0,28032,2,1,1
6,3,1,1,1
0,59860,2,1,1
0,3028,2,1,1
0,50517,2,1,1
0,4251,2,1,1
0,21908,2,1,1
0,25866,2,1,1
0,0,4,0,0
4837,10,1,1,1
0,31372,2,1,1
0,15929,2,1,1
0,8682,2,1,1
0,0,4,0,0
0,0,4,0,0
0,1,5,0,0
0,21444,2,1,1
0,67078,2,1,1
0,20133,2,1,1
0,8338,2,1,1
0,61097,2,1,1
0,0,4,0,0
0,53093,2,1,1
0,9715,2,1,1
0,61218,2,1,1
0,20020,2,1,1
0,39710,2,1,1
0,46306,2,1,1
55,1,1,1,1
0,5639,2,1,1
0,2813,2,1,1
0,4314,2,1,1
0,47386,2,1,1
0,59436,2,1,1
7,0,1,1,1
0,1963,2,1,1
0,20148,2,1,1
0,24036,2,1,1
413,0,1,1,1
0,19915,2,1,1
0,4456,2,1,1
0,0,4,0,0
0,14533,2,1,1
0,12949,2,1,1
0,48539,2,1,1
0,33647,2,1,1
0,28685,2,1,1
0,21379,2,1,1
0,37702,2,1,1
0,0,4,0,0
0,39507,2,1,1
0,0,3,0,0
0,44061,2,1,1
1181,9,1,1,1
0,37610,2,1,1
0,5793,2,1,1
0,41120,2,1,1
0,2829,2,1,1
0,48835,2,1,1
0,20155,2,1,1
0,33722,2,1,1
0,28032,2,1,1
3180,35,1,1,1
0,53642,2,1,1
0,32034,2,1,1
0,30213,2,1,1
3190,35,1,1,1
0,13203,2,1,1
0,29902,2,1,1
0,65075,2,1,1
0,20425,2,1,1
0,0,4,0,0
0,10608,2,1,1
0,61338,2,1,1
0,8004,2,1,1
0,15031,2,1,1
0,33792,2,1,1
0,59563,2,1,1
0,0,4,0,0
0,40796,2,1,1
0,10402,2,1,1
0,37703,2,1,1
0,18011,2,1,1
0,49844,2,1,1
0,0,4,0,0
0,1534,2,1,1
0,14776,2,1,1
0,39,2,1,1
0,40093,2,1,1
0,41134,2,1,1
0,0,4,0,0
0,44211,2,1,1
1032,9,1,1,1
0,56951,2,1,1
0,20063,2,1,1
0,0,4,0,0
0,39032,2,1,1
0,24145,2,1,1
0,47470,2,1,1
0,26689,2,1,1
130,6,1,1,1
0,20849,2,1,1
0,3774,2,1,1
0,62179,2,1,1
0,38959,2,1,1
45,32,1,1,1
0,34348,2,1,1
0,0,4,0,0
0,26423,2,1,1
0,30983,2,1,1
0,29260,2,1,1
0,62323,2,1,1
0,14393,2,1,1
0,1,5,0,0
0,45102,2,1,1
0,31832,2,1,1
0,50748,2,1,1
0,37285,2,1,1
0,39402,2,1,1
0,34929,2,1,1
0,53903,2,1,1
0,13889,2,1,1
0,35386,2,1,1
0,8336,2,1,1
0,10558,2,1,1
12,6,1,1,1
0,3464,2,1,1
0,0,3,0,0
0,48372,2,1,1
0,3239,2,1,1
0,30898,2,1,1
0,10261,2,1,1
1,14,1,0,0
0,57571,2,1,1
0,21221,2,1,1
0,13161,2,1,1
0,17660,2,1,1
4961,10,1,1,1
0,0,4,0,0
0,62460,2,1,1
0,6843,2,1,1
0,8679,2,1,1
0,49679,2,1,1
0,20392,2,1,1
0,0,4,0,0
0,24230,2,1,1
0,18764,2,1,1
0,0,4,0,0
0,48216,2,1,1
0,41855,2,1,1
0,42056,2,1,1
0,31826,2,1,1
0,37574,2,1,1
0,0,3,0,0
0,35396,2,1,1
0,2,5,0,0
0,39742,2,1,1
0,2143,2,1,1
0,19293,2,1,1
0,21433,2,1,1
0,28884,2,1,1
0,8641,2,1,1
0,27542,2,1,1
237,6,1,1,1
0,50759,2,1,1
0,36499,2,1,1
0,6777,2,1,1
0,37809,2,1,1
0,36530,2,1,1
0,1083,2,1,1
0,9727,2,1,1
0,52006,2,1,1
0,33134,2,1,1
0,13998,2,1,1
0,42133,2,1,1
0,37145,2,1,1
0,34648,2,1,1
0,41297,2,1,1
0,12600,2,1,1
0,0,4,0,0
0,24429,2,1,1
0,46762,2,1,1
0,52846,2,1,1
0,64087,2,1,1
0,3528,2,1,1
0,25262,2,1,1
0,43991,2,1,1
0,63150,2,1,1
0,10003,2,1,1
0,43917,2,1,1
0,4477,2,1,1
0,39232,2,1,1
0,25958,2,1,1
5,48,1,1,1
0,5170,2,1,1
0,35758,2,1,1
0,3471,2,1,1
0,42985,2,1,1
0,14742,2,1,1
0,13811,2,1,1
0,62152,2,1,1
2837,33,1,1,1
0,47781,2,1,1
0,7278,2,1,1
0,4915,2,1,1
5674,13,1,1,1
0,11232,2,1,1
0,18972,2,1,1
0,37777,2,1,1
0,40310,2,1,1
0,42669,2,1,1
0,23789,2,1,1
0,27899,2,1,1
1899,1,1,1,1
0,43256,2,1,1
0,46791,2,1,1
0,49895,2,1,1
0,3429,2,1,1
0,0,4,0,0
0,41426,2,1,1
0,631,2,1,1
0,34439,2,1,1
0,20755,2,1,1
0,3316,2,1,1
0,30477,2,1,1
0,8226,2,1,1
0,16337,2,1,1
0,419,2,1,1
0,58944,2,1,1
4032,18,1,1,1
0,26159,2,1,1
0,0,4,0,0
0,42733,2,1,1
0,23770,2,1,1
0,3108,2,1,1
0,17593,2,1,1
0,57690,2,1,1
0,49285,2,1,1
0,43259,2,1,1
0,12288,2,1,1
0,30940,2,1,1
0,49276,2,1,1
0,28856,2,1,1
0,17264,2,1,1
0,47749,2,1,1
0,6551,2,1,1
0,15044,2,1,1
0,5854,2,1,1
0,6231,2,1,1
0,24906,2,1,1
5215,38,1,1,1
0,39835,2,1,1
0,5,5,1,1
0,34725,2,1,1
0,9665,2,1,1
0,6363,2,1,1
0,58658,2,1,1
0,0,4,0,0
0,0,4,0,0
0,34477,2,1,1
0,46252,2,1,1
0,52852,2,1,1
0,30336,2,1,1
0,15945,2,1,1
0,48207,2,1,1
0,33316,2,1,1
0,23793,2,1,1
0,0,4,0,0
0,48814,2,1,1
0,2894,2,1,1
0,28619,2,1,1
0,57536,2,1,1
0,11996,2,1,1
0,36511,2,1,1
0,26451,2,1,1
0,0,4,0,0
0,18212,2,1,1
0,21855,2,1,1
0,6489,2,1,1
0,11839,2,1,1
0,9053,2,1,1
0,54817,2,1,1
0,24086,2,1,1
0,4542,2,1,1
0,63579,2,1,1
0,21225,2,1,1
0,43799,2,1,1
0,47675,2,1,1
0,8253,2,1,1
0,35536,2,1,1
0,49234,2,1,1
0,966,2,1,1
0,36284,2,1,1
0,41209,2,1,1
0,57939,2,1,1
0,45028,2,1,1
0,23639,2,1,1
0,10380,2,1,1
0,35432,2,1,1
0,37878,2,1,1
0,1400,2,1,1
0,24921,2,1,1
0,45264,2,1,1
0,40844,2,1,1
0,31903,2,1,1
0,582,2,1,1
0,19785,2,1,1
0,49761,2,1,1
0,32110,2,1,1
0,3402,2,1,1
0,21767,2,1,1
0,35009,2,1,1
0,38356,2,1,1
0,1220,2,1,1
0,32608,2,1,1
0,15330,2,1,1
0,14130,2,1,1
0,5179,2,1,1
0,32042,2,1,1
0,29434,2,1,1
0,7206,2,1,1
0,48094,2,1,1
0,22302,2,1,1
0,49333,2,1,1
0,4744,2,1,1
0,0,4,0,0
0,38301,2,1,1
0,61096,2,1,1
0,27660,2,1,1
0,15169,2,1,1
0,10577,2,1,1
0,28664,2,1,1
0,27829,2,1,1
0,35423,2,1,1
0,30726,2,1,1
0,20057,2,1,1
0,6933,2,1,1
0,43695,2,1,1
0,8054,2,1,1
0,2933,2,1,1
0,30813,2,1,1
3937,18,1,1,1
0,48570,2,1,1
0,9466,2,1,1
0,0,4,0,0
4427,36,1,1,1
0,48601,2,1,1
0,28378,2,1,1
0,30826,2,1,1
0,24037,2,1,1
0,57972,2,1,1
0,17613,2,1,1
0,34805,2,1,1
4194,9,1,1,1
0,25751,2,1,1
0,8634,2,1,1
0,6874,2,1,1
0,66876,2,1,1
0,50568,2,1,1
0,50131,2,1,1
0,36853,2,1,1
0,35210,2,1,1
5073,10,1,1,1
0,15746,2,1,1
0,53108,2,1,1
0,0,4,0,0
0,6449,2,1,1
0,40264,2,1,1
0,4884,2,1,1
0,176,2,1,1
0,28835,2,1,1
0,41733,2,1,1
18,15,1,1,1
0,32312,2,1,1
0,0,4,0,0
0,62863,2,1,1
0,42156,2,1,1
0,1430,2,1,1
0,50779,2,1,1
0,20721,2,1,1
0,47696,2,1,1
0,61894,2,1,1
0,24044,2,1,1
0,11511,2,1,1
0,49341,2,1,1
0,24788,2,1,1
0,20498,2,1,1
0,19035,2,1,1
0,56367,2,1,1
0,45391,2,1,1
0,24544,2,1,1
0,0,4,0,0
70,11,1,1,1
0,30962,2,1,1
0,26196,2,1,1
0,47814,2,1,1
0,6440,2,1,1
0,10866,2,1,1
0,33961,2,1,1
0,9433,2,1,1
0,3900,2,1,1
0,16363,2,1,1
0,34779,2,1,1
0,42639,2,1,1
0,2723,2,1,1
5131,38,1,1,1
0,21319,2,1,1
0,827,2,1,1
0,45079,2,1,1
0,45407,2,1,1
4991,10,1,1,1
0,45354,2,1,1
0,58116,2,1,1
0,36927,2,1,1
0,24632,2,1,1
0,56803,2,1,1
0,21375,2,1,1
0,26130,2,1,1
0,14209,2,1,1
0,4545,2,1,1
0,55040,2,1,1
0,17713,2,1,1
0,5408,2,1,1
0,1017,2,1,1
0,37893,2,1,1
0,49262,2,1,1
0,33246,2,1,1
0,43267,2,1,1
0,24902,2,1,1
2434,14,1,1,1
0,12754,2,1,1
0,13274,2,1,1
0,27851,2,1,1
104,33,1,1,1
0,8406,2,1,1
0,32127,2,1,1
0,9094,2,1,1
0,35664,2,1,1
0,56723,2,1,1
0,47268,2,1,1
0,0,4,0,0
0,21734,2,1,1
0,30526,2,1,1
0,0,4,0,0
0,21809,2,1,1
0,24977,2,1,1
0,48146,2,1,1
0,36350,2,1,1
0,50758,2,1,1
0,6194,2,1,1
0,59049,2,1,1
0,61222,2,1,1
0,54706,2,1,1
0,62311,2,1,1
0,0,4,0,0
1667,12,1,1,1
0,15011,2,1,1
0,27219,2,1,1
0,42251,2,1,1
0,0,4,0,0
0,1,5,0,0
0,30782,2,1,1
0,32010,2,1,1
0,45674,2,1,1
0,61630,2,1,1
0,41936,2,1,1
0,14258,2,1,1
0,7755,2,1,1
0,48788,2,1,1
0,39574,2,1,1
0,24341,2,1,1
0,15787,2,1,1
0,47728,2,1,1
0,0,4,0,0
0,31553,2,1,1
0,15521,2,1,1
0,3,5,0,0
0,20920,2,1,1
0,42950,2,1,1
0,24239,2,1,1
0,44520,2,1,1
0,31009,2,1,1
0,46686,2,1,1
0,29956,2,1,1
63,17,1,1,1
0,10018,2,1,1
0,11734,2,1,1
0,1876,2,1,1
0,13357,2,1,1
0,6543,2,1,1
0,49925,2,1,1
0,13769,2,1,1
0,6967,2,1,1
0,45298,2,1,1
0,34669,2,1,1
0,0,4,0,0
0,9439,2,1,1
0,64258,2,1,1
0,4954,2,1,1
0,2965,2,1,1
0,13178,2,1,1
0,23629,2,1,1
0,30039,2,1,1
0,50363,2,1,1
0,24266,2,1,1
0,43407,2,1,1
0,43728,2,1,1
0,55247,2,1,1
0,39668,2,1,1
0,2711,2,1,1
0,52613,2,1,1
0,25009,2,1,1
0,4445,2,1,1
0,23723,2,1,1
0,27029,2,1,1
0,17892,2,1,1
0,27362,2,1,1
0,4916,2,1,1
0,36440,2,1,1
0,17719,2,1,1
0,57858,2,1,1
0,48607,2,1,1
0,0,4,0,0
0,6289,2,1,1
0,15707,2,1,1
0,18285,2,1,1
0,9704,2,1,1
0,45919,2,1,1
0,21340,2,1,1
0,42582,2,1,1
0,27017,2,1,1
0,0,4,0,0
0,21905,2,1,1
0,440,2,1,1
0,58837,2,1,1
0,28119,2,1,1
0,33229,2,1,1
0,45523,2,1,1
0,16196,2,1,1
0,6523,2,1,1
0,14733,2,1,1
0,59682,2,1,1
0,0,4,0,0
0,2481,2,1,1
0,0,4,0,0
0,13772,2,1,1
0,47226,2,1,1
0,9528,2,1,1
0,0,3,0,0
0,34944,2,1,1
0,50564,2,1,1
0,26787,2,1,1
0,44122,2,1,1
0,23743,2,1,1
0,0,4,0,0
215,6,1,1,1
0,0,4,0,0
0,49251,2,1,1
0,40822,2,1,1
0,12155,2,1,1
0,2189,2,1,1
0,39471,2,1,1
0,55950,2,1,1
0,26517,2,1,1
0,41032,2,1,1
0,7382,2,1,1
0,12125,2,1,1
2761,33,1,1,1
0,43291,2,1,1
0,28573,2,1,1
0,12722,2,1,1
0,4667,2,1,1
0,0,3,0,0
0,7451,2,1,1
0,50016,2,1,1
0,8352,2,1,1
0,55350,2,1,1
0,41395,2,1,1
0,64473,2,1,1
0,5652,2,1,1
0,37680,2,1,1
0,10867,2,1,1
0,43890,2,1,1
0,24002,2,1,1
0,47625,2,1,1
0,5282,2,1,1
0,34833,2,1,1
0,33493,2,1,1
0,49155,2,1,1
0,26191,2,1,1
0,0,4,0,0
0,0,4,0,0
0,30740,2,1,1
0,4738,2,1,1
1,0,1,0,0
0,0,4,0,0
0,49983,2,1,1
0,29786,2,1,1
0,7669,2,1,1
0,35956,2,1,1
0,44141,2,1,1
10,23,1,1,1
0,42031,2,1,1
0,7770,2,1,1
0,13181,2,1,1
0,18944,2,1,1
0,0,4,0,0
0,18322,2,1,1
0,53413,2,1,1
0,53438,2,1,1
0,43262,2,1,1
0,16915,2,1,1
0,31347,2,1,1
0,4379,2,1,1
0,0,4,0,0
0,0,4,0,0
0,40807,2,1,1
0,34651,2,1,1
0,17161,2,1,1
0,64029,2,1,1
0,53055,2,1,1
0,27524,2,1,1
0,13503,2,1,1
0,13898,2,1,1
0,0,4,0,0
0,28405,2,1,1
0,65617,2,1,1
0,37841,2,1,1
2588,15,1,1,1
0,5679,2,1,1
0,2190,2,1,1
0,49599,2,1,1
101,1,1,1,1
0,24384,2,1,1
0,65984,2,1,1
0,559,2,1,1
0,47385,2,1,1
0,29728,2,1,1
0,56986,2,1,1
0,14198,2,1,1
0,22040,2,1,1
0,9558,2,1,1
0,1288,2,1,1
0,0,4,0,0
0,38131,2,1,1
0,50866,2,1,1
0,64984,2,1,1
0,15144,2,1,1
0,32923,2,1,1
44,6,1,1,1
0,47846,2,1,1
0,0,4,0,0
0,48218,2,1,1
2033,2,1,1,1
0,19272,2,1,1
0,42862,2,1,1
0,40006,2,1,1
0,12516,2,1,1
92,16,1,1,1
1860,24,1,1,1
0,37870,2,1,1
0,21481,2,1,1
0,14918,2,1,1
0,18274,2,1,1
0,0,4,0,0
0,20979,2,1,1
0,15079,2,1,1
0,54154,2,1,1
1684,12,1,1,1
0,46828,2,1,1
0,28354,2,1,1
0,16478,2,1,1
0,22479,2,1,1
0,66313,2,1,1
0,59050,2,1,1
0,0,3,0,0
0,30123,2,1,1
0,6441,2,1,1
0,34753,2,1,1
0,14876,2,1,1
0,50150,2,1,1
0,12847,2,1,1
0,13443,2,1,1
0,25627,2,1,1
0,40547,2,1,1
0,62098,2,1,1
0,38282,2,1,1
0,24132,2,1,1
0,26649,2,1,1
0,0,4,0,0
0,16857,2,1,1
0,19042,2,1,1
0,43933,2,1,1
0,23921,2,1,1
0,50474,2,1,1
0,7565,2,1,1
0,0,4,0,0
0,1639,2,1,1
0,16874,2,1,1
0,11146,2,1,1
0,34243,2,1,1
0,18954,2,1,1
0,22491,2,1,1
0,50168,2,1,1
0,17208,2,1,1
0,25606,2,1,1
0,10552,2,1,1
0,35026,2,1,1
0,18603,2,1,1
0,26372,2,1,1
0,18663,2,1,1
0,399,2,1,1
0,26474,2,1,1
0,20922,2,1,1
0,39921,2,1,1
0,60993,2,1,1
0,37693,2,1,1
0,34593,2,1,1
0,33688,2,1,1
0,34915,2,1,1
5632,13,1,1,1
0,54878,2,1,1
0,29455,2,1,1
0,37238,2,1,1
0,4010,2,1,1
0,19117,2,1,1
0,44810,2,1,1
0,53517,2,1,1
0,48949,2,1,1
0,49461,2,1,1
0,34383,2,1,1
0,23812,2,1,1
0,6588,2,1,1
2246,6,1,1,1
0,21833,2,1,1
12,0,1,1,1
0,18856,2,1,1
0,27409,2,1,1
454,0,1,1,1
0,41960,2,1,1
0,54051,2,1,1
0,8325,2,1,1
0,33833,2,1,1
0,45382,2,1,1
64,9,1,1,1
0,32008,2,1,1
5271,38,1,1,1
0,15912,2,1,1
0,10281,2,1,1
6415,15,1,1,1
0,27696,2,1,1
3,13,1,1,1
0,23880,2,1,1
0,39458,2,1,1
0,2151,2,1,1
0,31443,2,1,1
0,27892,2,1,1
0,39837,2,1,1
0,5150,2,1,1
0,16584,2,1,1
507,0,1,1,1
6259,12,1,1,1
0,39602,2,1,1
0,48093,2,1,1
2993,10,1,1,1
0,2483,2,1,1
0,37154,2,1,1
0,0,0,0,0
146,0,1,1,1
0,39183,2,1,1
0,47717,2,1,1
0,42753,2,1,1
0,40570,2,1,1
0,180,2,1,1
0,16868,2,1,1
0,30567,2,1,1
0,3436,2,1,1
0,19499,2,1,1
0,21857,2,1,1
0,29663,2,1,1
9,6,1,1,1
0,23393,2,1,1
0,11295,2,1,1
0,42154,2,1,1
0,38948,2,1,1
658,5,1,1,1
0,56290,2,1,1
0,25435,2,1,1
0,66774,2,1,1
0,40471,2,1,1
0,34556,2,1,1
0,30261,2,1,1
0,19505,2,1,1
0,0,4,0,0
0,32025,2,1,1
0,40690,2,1,1
0,11548,2,1,1
0,36589,2,1,1
0,5468,2,1,1
0,4908,2,1,1
0,45294,2,1,1
0,16264,2,1,1
0,7472,2,1,1
0,0,4,0,0
0,28227,2,1,1
0,57134,2,1,1
0,17751,2,1,1
0,3752,2,1,1
0,23461,2,1,1
0,35723,2,1,1
0,33915,2,1,1
0,3661,2,1,1
0,66133,2,1,1
0,57700,2,1,1
0,7280,2,1,1
6036,8,1,1,1
0,21092,2,1,1
2557,15,1,1,1
0,2851,2,1,1
0,25252,2,1,1
0,52830,2,1,1
0,5395,2,1,1
0,5017,2,1,1
0,0,4,0,0
0,28035,2,1,1
0,40631,2,1,1
0,10909,2,1,1
0,50596,2,1,1
0,38277,2,1,1
0,17504,2,1,1
0,38439,2,1,1
0,49910,2,1,1
0,0,4,0,0
0,46787,2,1,1
0,44661,2,1,1
0,50451,2,1,1
0,41802,2,1,1
0,44095,2,1,1
232,1,1,1,1
0,28237,2,1,1
0,15104,2,1,1
0,35329,2,1,1
0,645,2,1,1
0,44344,2,1,1
0,10809,2,1,1
0,29101,2,1,1
0,46104,2,1,1
0,16040,2,1,1
0,21737,2,1,1
0,29694,2,1,1
0,50069,2,1,1
0,0,6,1,1
0,3186,2,1,1
0,48870,2,1,1
0,37895,2,1,1
0,25,5,1,1
0,56039,2,1,1
0,35440,2,1,1
2111,2,1,1,1
0,43792,2,1,1
0,19864,2,1,1
0,56101,2,1,1
0,31320,2,1,1
0,32588,2,1,1
0,60980,2,1,1
0,43161,2,1,1
0,46569,2,1,1
0,36522,2,1,1
0,21401,2,1,1
0,1780,2,1,1
0,8650,2,1,1
0,10763,2,1,1
0,40096,2,1,1
0,0,3,0,0
0,32567,2,1,1
0,0,4,0,0
0,18160,2,1,1
0,63300,2,1,1
0,12433,2,1,1
0,47450,2,1,1
0,3249,2,1,1
0,47666,2,1,1
0,16862,2,1,1
0,20643,2,1,1
0,24969,2,1,1
0,651,2,1,1
0,14865,2,1,1
0,40522,2,1,1
0,20957,2,1,1
0,57760,2,1,1
0,10978,2,1,1
0,17540,2,1,1
0,8997,2,1,1
0,31567,2,1,1
0,9756,2,1,1
0,6093,2,1,1
0,0,3,0,0
0,25833,2,1,1
0,0,4,0,0
0,25100,2,1,1
0,36722,2,1,1
0,20370,2,1,1
0,3711,2,1,1
0,6778,2,1,1
0,27,5,1,1
0,62801,2,1,1
0,35290,2,1,1
0,25122,2,1,1
0,0,4,0,0
0,19225,2,1,1
0,16730,2,1,1
0,166,2,1,1
0,42341,2,1,1
0,22924,2,1,1
0,44578,2,1,1
0,602,2,1,1
0,29996,2,1,1
0,27015,2,1,1
0,0,4,0,0
0,354,2,1,1
0,50839,2,1,1
0,3185,2,1,1
0,45917,2,1,1
0,18651,2,1,1
0,0,4,0,0
0,30853,2,1,1
0,6748,2,1,1
0,3080,2,1,1
0,43464,2,1,1
0,43681,2,1,1
0,52070,2,1,1
0,20286,2,1,1
3370,8,1,1,1
0,17362,2,1,1
0,40971,2,1,1
0,11203,2,1,1
0,66160,2,1,1
0,55169,2,1,1
0,20101,2,1,1
0,46062,2,1,1
0,64074,2,1,1
0,49665,2,1,1
0,104,2,1,1
0,29440,2,1,1
0,25410,2,1,1
0,0,4,0,0
0,11014,2,1,1
0,31837,2,1,1
0,51657,2,1,1
0,63860,2,1,1
0,14885,2,1,1
0,35903,2,1,1
0,13409,2,1,1
0,18432,2,1,1
0,15527,2,1,1
0,8565,2,1,1
0,30783,2,1,1
0,19873,2,1,1
0,0,4,0,0
0,58393,2,1,1
0,39152,2,1,1
0,45922,2,1,1
0,14540,2,1,1
0,21746,2,1,1
0,52165,2,1,1
0,4636,2,1,1
0,34129,2,1,1
0,64146,2,1,1
0,41421,2,1,1
0,6087,2,1,1
0,32510,2,1,1
0,5161,2,1,1
0,25499,2,1,1
0,31920,2,1,1
0,26897,2,1,1
0,48700,2,1,1
0,327,2,1,1
85,1,1,1,1
0,951,2,1,1
0,36489,2,1,1
0,17445,2,1,1
0,41896,2,1,1
0,44197,2,1,1
0,7787,2,1,1
0,20107,2,1,1
0,36765,2,1,1
0,1874,2,1,1
8,1,1,1,1
0,61384,2,1,1
0,37173,2,1,1
0,12598,2,1,1
0,32300,2,1,1
0,9479,2,1,1
0,67034,2,1,1
0,41266,2,1,1
0,5952,2,1,1
0,3352,2,1,1
0,12111,2,1,1
0,25834,2,1,1
0,47261,2,1,1
0,22515,2,1,1
0,60901,2,1,1
0,20144,2,1,1
6441,15,1,1,1
0,5605,2,1,1
0,1317,2,1,1
128,0,1,1,1
0,36101,2,1,1
0,1836,2,1,1
0,52657,2,1,1
317,1,1,1,1
0,51623,2,1,1
0,7501,2,1,1
0,28476,2,1,1
0,5424,2,1,1
0,64979,2,1,1
0,35693,2,1,1
0,44471,2,1,1
0,16134,2,1,1
0,21400,2,1,1
0,41744,2,1,1
0,33704,2,1,1
0,1547,2,1,1
0,41281,2,1,1
0,33357,2,1,1
0,20992,2,1,1
0,23186,2,1,1
0,5415,2,1,1
0,49977,2,1,1
0,3878,2,1,1
0,62898,2,1,1
0,35161,2,1,1
0,23272,2,1,1
0,50999,2,1,1
0,44107,2,1,1
0,1570,2,1,1
0,44913,2,1,1
0,0,4,0,0
0,3048,2,1,1
0,38891,2,1,1
0,20237,2,1,1
0,60269,2,1,1
0,3710,2,1,1
0,30185,2,1,1
0,28688,2,1,1
0,37696,2,1,1
0,0,3,0,0
56,15,1,1,1
0,36276,2,1,1
0,50053,2,1,1
0,18886,2,1,1
0,0,4,0,0
0,14123,2,1,1
0,52051,2,1,1
0,15502,2,1,1
0,19788,2,1,1
0,0,4,0,0
0,27412,2,1,1
0,31840,2,1,1
0,37280,2,1,1
0,51608,2,1,1
0,21049,2,1,1
0,6163,2,1,1
0,4568,2,1,1
0,6604,2,1,1
0,0,4,0,0
0,14090,2,1,1
0,37127,2,1,1
0,23372,2,1,1
0,17182,2,1,1
62,0,1,1,1
0,12018,2,1,1
0,4137,2,1,1
13,0,1,1,1
0,45693,2,1,1
76,33,1,1,1
0,62264,2,1,1
0,43536,2,1,1
1145,9,1,1,1
3155,35,1,1,1
0,1497,2,1,1
0,54117,2,1,1
0,2992,2,1,1
0,13693,2,1,1
0,27698,2,1,1
0,57723,2,1,1
0,12851,2,1,1
0,36633,2,1,1
0,17833,2,1,1
0,36939,2,1,1
0,64256,2,1,1
0,65804,2,1,1
0,14765,2,1,1
0,2445,2,1,1
6184,12,1,1,1
0,66372,2,1,1
0,487,2,1,1
0,25613,2,1,1
4476,10,1,1,1
0,2188,2,1,1
0,22762,2,1,1
0,0,4,0,0
0,26306,2,1,1
96,16,1,1,1
0,50688,2,1,1
0,58865,2,1,1
0,61280,2,1,1
0,24755,2,1,1
0,28018,2,1,1
0,30832,2,1,1
0,23367,2,1,1
0,29884,2,1,1
0,39929,2,1,1
0,5883,2,1,1
0,46100,2,1,1
0,9322,2,1,1
5623,13,1,1,1
0,15242,2,1,1
0,11697,2,1,1
0,2000,2,1,1
0,43656,2,1,1
0,31957,2,1,1
0,22635,2,1,1
0,20212,2,1,1
0,43490,2,1,1
0,0,4,0,0
0,2113,2,1,1
3,2,1,1,1
1,2,1,0,0
0,0,4,0,0
0,31890,2,1,1
0,49199,2,1,1
0,0,4,0,0
0,45597,2,1,1
0,14400,2,1,1
0,51680,2,1,1
0,8303,2,1,1
0,31595,2,1,1
0,21386,2,1,1
2,9,1,0,0
0,34534,2,1,1
0,40459,2,1,1
0,0,4,0,0
0,17678,2,1,1
0,62380,2,1,1
0,46423,2,1,1
0,0,4,0,0
0,18769,2,1,1
0,53676,2,1,1
0,41804,2,1,1
0,0,3,0,0
0,28440,2,1,1
0,45600,2,1,1
0,21950,2,1,1
0,1965,2,1,1
0,4780,2,1,1
0,16791,2,1,1
0,15769,2,1,1
0,50041,2,1,1
0,39151,2,1,1
0,31119,2,1,1
54,1,1,1,1
0,34790,2,1,1
0,31487,2,1,1
0,37798,2,1,1
0,5929,2,1,1
0,3171,2,1,1
0,12634,2,1,1
0,10928,2,1,1
0,912,2,1,1
0,3263,2,1,1
0,31098,2,1,1
0,22502,2,1,1
0,61370,2,1,1
0,21869,2,1,1
0,49692,2,1,1
0,17002,2,1,1
0,30883,2,1,1
1474,1,1,1,1
0,54542,2,1,1
0,15040,2,1,1
107,1,1,1,1
0,32675,2,1,1
0,49004,2,1,1
0,66935,2,1,1
0,34733,2,1,1
0,4203,2,1,1
0,0,3,0,0
0,18923,2,1,1
0,1020,2,1,1
0,8459,2,1,1
0,4590,2,1,1
0,1519,2,1,1
0,50047,2,1,1
0,46753,2,1,1
0,39525,2,1,1
0,22996,2,1,1
0,18713,2,1,1
0,8875,2,1,1
0,6465,2,1,1
0,3124,2,1,1
0,25806,2,1,1
0,29883,2,1,1
0,31419,2,1,1
0,46192,2,1,1
0,0,4,0,0
0,54486,2,1,1
0,38940,2,1,1
0,49118,2,1,1
0,50292,2,1,1
0,39756,2,1,1
0,5169,2,1,1
0,31924,2,1,1
0,41185,2,1,1
0,42637,2,1,1
0,19253,2,1,1
0,44320,2,1,1
